geoid,name,svi,weighted_wfp,pop,state
29175,Randolph,55.54,0,24945,Missouri
26105,Mason,33.76,0,28884,Michigan
55105,Rock,45.61,0,161769,Wisconsin
18023,Clinton,57.1,0,32301,Indiana
17027,Clinton,17.87,0,37628,Illinois
42113,Sullivan,35.76,0,6177,Pennsylvania
26155,Shiawassee,13.25,0,68493,Michigan
20089,Jewell,8.76,0,2916,Kansas
20123,Mitchell,28.44,0,6222,Kansas
12007,Bradford,92.64,0,26979,Florida
17085,Jo Daviess,5.25,0,21834,Illinois
18059,Hancock,1.69,0,73830,Indiana
51620,Franklin,71.75,0,8211,Virginia
20171,Scott,30.61,0,4949,Kansas
17199,Williamson,48.06,0,67299,Illinois
20189,Stevens,67.39,0,5686,Kansas
21067,Fayette,48.76,0,318734,Kentucky
21091,Hancock,38.22,0,8719,Kentucky
54001,Barbour,65.13,0,16730,West Virginia
47181,Wayne,76.24,0,16649,Tennessee
42097,Northumberland,50.06,0,92325,Pennsylvania
26147,St. Clair,27.9,0,159566,Michigan
50015,Lamoille,13.09,0,25268,Vermont
18135,Randolph,42.96,0,25076,Indiana
55023,Crawford,39.71,0,16288,Wisconsin
19123,Mahaska,46.37,0,22208,Iowa
20045,Douglas,22.32,0,119319,Kansas
21059,Daviess,61.69,0,99937,Kentucky
37137,Pamlico,71.62,0,12742,North Carolina
21083,Graves,77.52,0,37294,Kentucky
42021,Cambria,48.92,0,134550,Pennsylvania
26093,Livingston,0.67,0,188482,Michigan
42069,Lackawanna,52.52,0,211454,Pennsylvania
9013,Tolland,6.94,0,151269,Connecticut
13003,Atkinson,96.15,0,8265,Georgia
12031,Duval,69.2,0,924229,Florida
21113,Jessamine,52.01,0,52422,Kentucky
21171,Monroe,69.75,0,10634,Kentucky
37033,Caswell,83.6,0,22746,North Carolina
39057,Greene,20.76,0,165811,Ohio
19007,Appanoose,37.83,0,12510,Iowa
36049,Lewis,29.11,0,26719,New York
18077,Jefferson,44.14,0,32237,Indiana
47083,Houston,55.51,0,8176,Tennessee
42131,Wyoming,11.21,0,27588,Pennsylvania
18167,Vigo,72.74,0,107693,Indiana
18039,Elkhart,77.01,0,203604,Indiana
39005,Ashland,43.34,0,53477,Ohio
5095,Monroe,85.16,0,7249,Arkansas
20209,Wyandotte,92.42,0,164345,Kansas
12029,Dixie,89.94,0,16437,Florida
26157,Tuscola,39.59,0,53250,Michigan
20065,Graham,12.55,0,2545,Kansas
22097,St. Landry,92.2,0,83449,Louisiana
47055,Giles,60.32,0,29167,Tennessee
39095,Lucas,68.76,0,432379,Ohio
5093,Mississippi,95.54,0,42831,Arkansas
18043,Floyd,16.69,0,76809,Indiana
21081,Grant,56.02,0,24915,Kentucky
21217,Taylor,72.1,0,25500,Kentucky
54073,Pleasants,44.68,0,7507,West Virginia
31145,Red Willow,23.73,0,10806,Nebraska
47085,Humphreys,36.88,0,18318,Tennessee
17125,Mason,29.46,0,13778,Illinois
51197,Wythe,39.65,0,28940,Virginia
55035,Eau Claire,21.75,0,102991,Wisconsin
26127,Oceana,85.8,0,26417,Michigan
39007,Ashtabula,78.57,0,98136,Ohio
1011,Bullock,88.98,0,10352,Alabama
17105,Livingston,48.41,0,36324,Illinois
39135,Preble,16.91,0,41207,Ohio
25017,Middlesex,22.64,0,1595192,Massachusetts
20121,Miami,2.58,0,33127,Kansas
13091,Dodge,92.23,0,20919,Georgia
36023,Cortland,34.52,0,48123,New York
13039,Camden,51.59,0,52714,Georgia
26161,Washtenaw,22.36,0,365961,Michigan
18087,LaGrange,37.07,0,38942,Indiana
55083,Oconto,6.4,0,37556,Wisconsin
55041,Forest,57.74,0,9018,Wisconsin
55113,Sawyer,42.68,0,16370,Wisconsin
34017,Hudson,64.24,0,668631,New Jersey
39151,Stark,36.66,0,373475,Ohio
53029,Island,18.57,0,81636,Washington
42029,Chester,14.36,0,517156,Pennsylvania
53009,Clallam,61.46,0,74487,Washington
19177,Van Buren,24.65,0,7223,Iowa
28095,Monroe,63.98,0,35840,Mississippi
24033,Prince George's,62.61,0,906202,Maryland
39099,Mahoning,58.89,0,231064,Ohio
17191,Wayne,43.31,0,16487,Illinois
29151,Osage,4.97,0,13619,Missouri
17089,Kane,41.69,0,530839,Illinois
37073,Gates,35.67,0,11563,North Carolina
42089,Monroe,30.64,0,167586,Pennsylvania
5101,Newton,28.15,0,7848,Arkansas
20063,Gove,9.75,0,2619,Kansas
22077,Pointe Coupee,84.75,0,22158,Louisiana
31067,Gage,11.05,0,21595,Nebraska
18061,Harrison,18.66,0,39712,Indiana
22059,LaSalle,76.34,0,14949,Louisiana
23027,Waldo,21.97,0,39418,Maine
24027,Howard,13.06,0,315327,Maryland
9003,Hartford,51.5,0,894730,Connecticut
9015,Windham,42.32,0,116538,Connecticut
39157,Tuscarawas,34.43,0,92526,Ohio
36085,Richmond,47.64,0,474101,New York
39071,Highland,68.98,0,43007,Ohio
55121,Trempealeau,28.12,0,29438,Wisconsin
51036,Charles City,23.66,0,6995,Virginia
18083,Knox,59.27,0,37409,Indiana
17069,Hardin,50.19,0,4009,Illinois
19103,Johnson,26.75,0,147001,Iowa
20133,Neosho,65.8,0,16125,Kansas
20107,Linn,44.78,0,9635,Kansas
32011,Eureka,6.75,0,1830,Nevada
31085,Hayes,4.36,0,943,Nebraska
8095,Phillips,29.55,0,4318,Colorado
5013,Calhoun,54.81,0,5202,Arkansas
21101,Henderson,70.89,0,46137,Kentucky
28105,Oktibbeha,64.2,0,49481,Mississippi
24023,Garrett,18.12,0,29376,Maryland
22119,Webster,87.9,0,39631,Louisiana
26059,Hillsdale,50.19,0,45830,Michigan
21141,Logan,52.87,0,26849,Kentucky
33013,Merrimack,14.55,0,149452,New Hampshire
42133,York,32.9,0,444014,Pennsylvania
37187,Washington,87.87,0,12156,North Carolina
29073,Gasconade,8.54,0,14746,Missouri
21031,Butler,79.2,0,12745,Kentucky
5037,Cross,70.13,0,16998,Arkansas
5107,Phillips,92.39,0,19034,Arkansas
22093,St. James,62.99,0,21357,Louisiana
18131,Pulaski,23.09,0,12660,Indiana
26019,Benzie,10.51,0,17552,Michigan
24031,Montgomery,32.55,0,1040133,Maryland
51685,Manassas Park,52.8,0,16423,Virginia
51013,Arlington,14.01,0,231803,Virginia
51035,Carroll,33.69,0,29738,Virginia
29183,St. Charles,3.63,0,389985,Missouri
24035,Queen Anne's,2.2,0,49355,Maryland
13031,Bulloch,81.21,0,74782,Georgia
13309,Wheeler,81.24,0,7939,Georgia
37049,Craven,80.99,0,103082,North Carolina
29087,Holt,19.59,0,4456,Missouri
41009,Columbia,40.25,0,50851,Oregon
42047,Elk,11.66,0,30608,Pennsylvania
18013,Brown,6.02,0,15034,Indiana
18019,Clark,25.48,0,115702,Indiana
21021,Boyle,43.15,0,29913,Kentucky
17063,Grundy,8.44,0,50509,Illinois
13109,Evans,98.47,0,10727,Georgia
55045,Green,5.29,0,36864,Wisconsin
47125,Montgomery,51.72,0,196387,Tennessee
19197,Wright,48.03,0,12804,Iowa
29055,Crawford,75.54,0,24280,Missouri
28115,Pontotoc,89.62,0,31315,Mississippi
22067,Morehouse,88.47,0,25992,Louisiana
21029,Bullitt,13.85,0,79466,Kentucky
1047,Dallas,94.9,0,40029,Alabama
55087,Outagamie,9.78,0,184754,Wisconsin
29107,Lafayette,38.82,0,32589,Missouri
37195,Wilson,93.6,0,81336,North Carolina
39117,Morrow,19.2,0,34976,Ohio
29186,Ste. Genevieve,18.85,0,17871,Missouri
17109,McDonough,51.66,0,30875,Illinois
19137,Montgomery,52.8,0,10155,Iowa
5067,Jackson,76.5,0,17225,Arkansas
48229,Hudspeth,98.25,0,4098,Texas
47079,Henry,63.47,0,32279,Tennessee
29045,Clark,34.2,0,6800,Missouri
21015,Boone,12.77,0,129095,Kentucky
21229,Washington,51.27,0,12019,Kentucky
28137,Tate,86.5,0,28493,Mississippi
29227,Worth,22.39,0,2040,Missouri
26057,Gratiot,60.35,0,41067,Michigan
17127,Massac,75.13,0,14430,Illinois
21039,Carlisle,33.95,0,4841,Kentucky
18109,Morgan,21.56,0,69727,Indiana
13229,Pierce,65.7,0,19164,Georgia
18053,Grant,73.31,0,66944,Indiana
12035,Flagler,27.99,0,107139,Florida
28077,Lawrence,66.34,0,12630,Mississippi
17073,Henry,20.1,0,49464,Illinois
41041,Lincoln,55.22,0,47881,Oregon
23031,York,9.36,0,203102,Maine
5021,Clay,65.29,0,15061,Arkansas
19107,Keokuk,3.98,0,10200,Iowa
17061,Greene,19.52,0,13218,Illinois
47043,Dickson,42.9,0,51988,Tennessee
51183,Sussex,90.92,0,11486,Virginia
18141,St. Joseph,62.23,0,269240,Indiana
23019,Penobscot,45.32,0,151748,Maine
24041,Talbot,13.31,0,37211,Maryland
19169,Story,21.24,0,96922,Iowa
20011,Bourbon,58.28,0,14702,Kansas
51049,Cumberland,58.31,0,9786,Virginia
55119,Taylor,20,0,20356,Wisconsin
27099,Mower,62.83,0,39602,Minnesota
44007,Providence,75.92,0,634533,Rhode Island
29161,Phelps,65.96,0,44789,Missouri
18149,Starke,34.17,0,22941,Indiana
19131,Mitchell,8.6,0,10631,Iowa
13107,Emanuel,97.68,0,22499,Georgia
22025,Catahoula,78.06,0,9893,Louisiana
42025,Carbon,30.48,0,63931,Pennsylvania
55073,Marathon,14.43,0,135264,Wisconsin
54007,Braxton,66.46,0,14282,West Virginia
26165,Wexford,50.35,0,33111,Michigan
42013,Blair,39.81,0,123842,Pennsylvania
12071,Lee,55.25,0,718679,Florida
21183,Ohio,57.99,0,24071,Kentucky
31153,Sarpy,9.71,0,178351,Nebraska
13071,Colquitt,98.12,0,45606,Georgia
17157,Randolph,45.67,0,32546,Illinois
23011,Kennebec,37.87,0,121545,Maine
42111,Somerset,42.26,0,74949,Pennsylvania
39101,Marion,64.14,0,65344,Ohio
17149,Pike,34.94,0,15754,Illinois
17203,Woodford,1.88,0,38817,Illinois
1107,Pickens,92.07,0,20298,Alabama
17145,Perry,64.87,0,21384,Illinois
19075,Grundy,0.38,0,12341,Iowa
17087,Johnson,46.24,0,12602,Illinois
42049,Erie,61.94,0,275972,Pennsylvania
21161,Mason,66.82,0,17153,Kentucky
18045,Fountain,20.32,0,16486,Indiana
17173,Shelby,8.5,0,21832,Illinois
17051,Fayette,59.49,0,21724,Illinois
39127,Perry,55.45,0,35985,Ohio
51590,Danville,95.89,0,41512,Virginia
13305,Wayne,91.66,0,29767,Georgia
32015,Lander,82.61,0,5746,Nevada
19191,Winneshiek,1.15,0,20401,Iowa
21023,Bracken,38.66,0,8306,Kentucky
55037,Florence,14.52,0,4337,Wisconsin
54087,Roane,64.65,0,14205,West Virginia
51670,Hopewell,94.08,0,22408,Virginia
17201,Winnebago,72.04,0,286174,Illinois
24045,Wicomico,77.39,0,102172,Maryland
37091,Hertford,98.73,0,24153,North Carolina
26049,Genesee,66.24,0,409361,Michigan
22007,Assumption,77.9,0,22714,Louisiana
28013,Calhoun,96.5,0,14571,Mississippi
17141,Ogle,29.17,0,51328,Illinois
55005,Barron,32.71,0,45252,Wisconsin
55051,Iron,36.02,0,5715,Wisconsin
27157,Wabasha,5.89,0,21500,Minnesota
26141,Presque Isle,27.61,0,12797,Michigan
18159,Tipton,7.26,0,15218,Indiana
5003,Ashley,85.76,0,20537,Arkansas
5041,Desha,95.96,0,11887,Arkansas
47135,Perry,67.99,0,7912,Tennessee
51740,Portsmouth,80.06,0,95311,Virginia
42051,Fayette,62.48,0,132289,Pennsylvania
29025,Caldwell,45.13,0,9049,Missouri
12107,Putnam,95.25,0,72766,Florida
18025,Crawford,38.89,0,10581,Indiana
29111,Lewis,44.65,0,10027,Missouri
17139,Moultrie,29.49,0,14703,Illinois
21107,Hopkins,55.41,0,45664,Kentucky
5123,St. Francis,96.91,0,26294,Arkansas
13101,Echols,66.15,0,3994,Georgia
20183,Smith,5.03,0,3663,Kansas
12065,Jefferson,57.48,0,14105,Florida
26025,Calhoun,72.42,0,134473,Michigan
19153,Polk,37.68,0,474274,Iowa
13179,Liberty,88.82,0,62108,Georgia
48047,Brooks,100,0,7180,Texas
47187,Williamson,2.1,0,218648,Tennessee
17017,Cass,69.71,0,12665,Illinois
42067,Juniata,44.84,0,24562,Pennsylvania
42083,McKean,54.62,0,41806,Pennsylvania
36073,Orleans,64.3,0,41175,New York
1005,Barbour,99.59,0,25782,Alabama
17167,Sangamon,43.57,0,197661,Illinois
19161,Sac,7.48,0,9868,Iowa
26107,Mecosta,59.75,0,43264,Michigan
12067,Lafayette,98.06,0,8744,Florida
29181,Ripley,71.5,0,13693,Missouri
17179,Tazewell,10.7,0,133852,Illinois
37177,Tyrrell,87.64,0,4119,North Carolina
27131,Rice,39.3,0,65765,Minnesota
29219,Warren,38.41,0,33908,Missouri
21227,Warren,70.96,0,126427,Kentucky
19127,Marshall,68.63,0,40271,Iowa
18155,Switzerland,62.71,0,10628,Indiana
21105,Hickman,57.39,0,4568,Kentucky
1061,Geneva,79.55,0,26491,Alabama
17099,LaSalle,43.03,0,110401,Illinois
19055,Delaware,3.44,0,17258,Iowa
19051,Davis,35.03,0,8885,Iowa
37143,Perquimans,50.48,0,13459,North Carolina
12047,Hamilton,99.08,0,14269,Florida
18035,Delaware,56.66,0,115616,Indiana
28045,Hancock,59.24,0,46653,Mississippi
13315,Wilcox,81.69,0,8846,Georgia
22081,Red River,81.37,0,8618,Louisiana
47093,Knox,30.35,0,456185,Tennessee
23017,Oxford,37.26,0,57325,Maine
29095,Jackson,53.54,0,692003,Missouri
37095,Hyde,86.27,0,5393,North Carolina
19067,Floyd,35.96,0,15858,Iowa
21145,McCracken,41.53,0,65284,Kentucky
21225,Union,53.66,0,14802,Kentucky
22117,Washington,99.62,0,46457,Louisiana
29207,Stoddard,46.43,0,29512,Missouri
31155,Saunders,4.24,0,21024,Nebraska
55101,Racine,45.51,0,195398,Wisconsin
55115,Shawano,13.82,0,41009,Wisconsin
19009,Audubon,2.26,0,5637,Iowa
36065,Oneida,69.46,0,230782,New York
8065,Lake,44.52,0,7585,Colorado
54017,Doddridge,36.08,0,8536,West Virginia
54105,Wirt,37.48,0,5797,West Virginia
33003,Carroll,5.83,0,47840,New Hampshire
54095,Tyler,22.13,0,8909,West Virginia
27079,Le Sueur,11.46,0,27983,Minnesota
36009,Cattaraugus,72.83,0,77686,New York
55027,Dodge,20.19,0,87776,Wisconsin
19105,Jones,19.24,0,20568,Iowa
1045,Dale,75.99,0,49255,Alabama
20109,Logan,12.96,0,2810,Kansas
29075,Gentry,43.89,0,6665,Missouri
29001,Adair,45.48,0,25325,Missouri
39043,Erie,29.14,0,75136,Ohio
17183,Vermilion,81.31,0,78407,Illinois
29189,St. Louis,26.11,0,998684,Missouri
17007,Boone,46.97,0,53606,Illinois
55025,Dane,16.88,0,529843,Wisconsin
17137,Morgan,50.45,0,34426,Illinois
13235,Pulaski,84.59,0,11295,Georgia
37079,Greene,99.24,0,21008,North Carolina
24039,Somerset,89.78,0,25737,Maryland
17123,Marshall,5.45,0,11794,Illinois
21143,Lyon,32.52,0,8186,Kentucky
26063,Huron,27.45,0,31543,Michigan
13069,Coffee,95.06,0,42961,Georgia
13299,Ware,84.49,0,35599,Georgia
22103,St. Tammany,31.05,0,252093,Louisiana
19083,Hardin,12.42,0,17127,Iowa
22023,Cameron,26.43,0,6868,Louisiana
39027,Clinton,44.24,0,41896,Ohio
39093,Lorain,50.89,0,306713,Ohio
19015,Boone,11.78,0,26399,Iowa
24025,Harford,9.33,0,251025,Maryland
51001,Accomack,80.25,0,32742,Virginia
55015,Calumet,1.82,0,49807,Wisconsin
26067,Ionia,47.8,0,64176,Michigan
47131,Obion,76.94,0,30520,Tennessee
21035,Calloway,49.97,0,38776,Kentucky
47147,Robertson,42.87,0,69344,Tennessee
22033,East Baton Rouge,66.53,0,444094,Louisiana
28021,Claiborne,99.2,0,9120,Mississippi
24037,St. Mary's,20.86,0,111531,Maryland
26081,Kent,47.61,0,643140,Michigan
37147,Pitt,82.42,0,177372,North Carolina
13001,Appling,96.69,0,18454,Georgia
19099,Jasper,25.48,0,36891,Iowa
51081,Greensville,81.4,0,11659,Virginia
33015,Rockingham,1.11,0,305129,New Hampshire
36123,Yates,43.92,0,25009,New York
19155,Pottawattamie,45.99,0,93503,Iowa
30101,Toole,47.68,0,4976,Montana
36107,Tioga,19.94,0,49045,New York
29007,Audrain,61.5,0,25735,Missouri
55055,Jefferson,18.54,0,84652,Wisconsin
5055,Greene,58.34,0,44623,Arkansas
53049,Pacific,73.6,0,21281,Washington
21007,Ballard,44.59,0,8090,Kentucky
21103,Henry,52.74,0,15814,Kentucky
21167,Mercer,41.34,0,21516,Kentucky
28053,Humphreys,93.69,0,8539,Mississippi
21221,Trigg,36.5,0,14344,Kentucky
1069,Houston,68.38,0,104352,Alabama
31061,Franklin,7.68,0,3006,Nebraska
24029,Kent,42.77,0,19593,Maryland
20037,Crawford,69.87,0,39108,Kansas
13029,Bryan,33.89,0,35885,Georgia
51053,Dinwiddie,41.82,0,28308,Virginia
46083,Lincoln,2.01,0,54914,South Dakota
55017,Chippewa,21.05,0,63635,Wisconsin
21157,Marshall,27.23,0,31166,Kentucky
13065,Clinch,97.77,0,6743,Georgia
13185,Lowndes,86.62,0,114582,Georgia
26099,Macomb,32.96,0,868704,Michigan
17079,Jasper,24.17,0,9598,Illinois
18147,Spencer,8.79,0,20526,Indiana
21099,Hart,76.59,0,18627,Kentucky
51710,Norfolk,77.17,0,245592,Virginia
51155,Pulaski,48.31,0,34234,Virginia
12091,Okaloosa,38.6,0,200737,Florida
17013,Calhoun,19.01,0,4858,Illinois
18085,Kosciusko,46.08,0,78806,Indiana
28103,Noxubee,98.6,0,10828,Mississippi
5147,Woodruff,84.9,0,6660,Arkansas
34015,Gloucester,16.75,0,290852,New Jersey
33011,Hillsborough,19.11,0,411087,New Hampshire
41053,Polk,57.77,0,81427,Oregon
19173,Taylor,27.71,0,6201,Iowa
39039,Defiance,21.66,0,38279,Ohio
17121,Marion,73.85,0,38084,Illinois
51007,Amelia,31.66,0,12854,Virginia
13243,Randolph,97.39,0,7087,Georgia
35029,Luna,99.9,0,24264,New Mexico
17187,Warren,60.73,0,17338,Illinois
1089,Madison,30.76,0,357560,Alabama
47189,Wilson,14.65,0,132663,Tennessee
54085,Ritchie,36.4,0,9932,West Virginia
19145,Page,33.41,0,15363,Iowa
22045,Iberia,96.05,0,72691,Louisiana
37133,Onslow,74.65,0,193912,North Carolina
27043,Faribault,15.7,0,13896,Minnesota
42087,Mifflin,47.23,0,46362,Pennsylvania
1041,Crenshaw,68.73,0,13865,Alabama
51520,Bristol,75.1,0,16843,Virginia
20153,Rawlins,13.6,0,2509,Kansas
20193,Thomas,7.04,0,7824,Kansas
13161,Jeff Davis,93.73,0,14991,Georgia
19035,Cherokee,17.01,0,11468,Iowa
5145,White,74.46,0,78804,Arkansas
28083,Leflore,96.53,0,29804,Mississippi
29053,Cooper,38.92,0,17622,Missouri
26043,Dickinson,22.96,0,25570,Michigan
17197,Will,20.22,0,688697,Illinois
29047,Clay,13.63,0,239164,Missouri
28027,Coahoma,93.22,0,23802,Mississippi
18011,Boone,4.49,0,64321,Indiana
19057,Des Moines,46.53,0,39600,Iowa
19163,Scott,26.59,0,172288,Iowa
12023,Columbia,85.96,0,69105,Florida
12059,Holmes,93.47,0,19430,Florida
28047,Harrison,88.38,0,202626,Mississippi
36007,Broome,61.66,0,194402,New York
39009,Athens,73.25,0,65936,Ohio
39081,Jefferson,54.94,0,66886,Ohio
54083,Randolph,58.06,0,29065,West Virginia
54049,Marion,49.39,0,56497,West Virginia
34011,Cumberland,95.92,0,153400,New Jersey
55031,Douglas,27.48,0,43402,Wisconsin
37065,Edgecombe,97.26,0,53332,North Carolina
49001,Beaver,25.22,0,6443,Utah
18075,Jay,67.48,0,20993,Indiana
26117,Montcalm,61.27,0,63209,Michigan
13017,Ben Hill,87.26,0,17154,Georgia
5077,Lee,96.56,0,9398,Arkansas
12003,Baker,68.03,0,27785,Florida
13173,Lanier,86.97,0,10366,Georgia
21037,Campbell,21.88,0,92267,Kentucky
21057,Cumberland,53.15,0,6713,Kentucky
28107,Panola,89.33,0,34243,Mississippi
13239,Quitman,94.33,0,2276,Georgia
9005,Litchfield,8.18,0,183031,Connecticut
39143,Sandusky,39.87,0,59299,Ohio
23021,Piscataquis,48.98,0,16887,Maine
17153,Pulaski,69.43,0,5611,Illinois
26145,Saginaw,70.48,0,192778,Michigan
50005,Caledonia,26.72,0,30425,Vermont
17119,Madison,29.65,0,265670,Illinois
31053,Dodge,56.91,0,36683,Nebraska
42091,Montgomery,16.53,0,821301,Pennsylvania
29211,Sullivan,62.96,0,6317,Missouri
20135,Ness,15,0,2955,Kansas
31029,Chase,15.51,0,3734,Nebraska
39113,Montgomery,67.26,0,532034,Ohio
29147,Nodaway,22.2,0,22547,Missouri
26017,Bay,44.04,0,104786,Michigan
47157,Shelby,78.47,0,937005,Tennessee
53055,San Juan,8.63,0,16473,Washington
55009,Brown,32.99,0,259786,Wisconsin
22109,Terrebonne,89.52,0,112587,Louisiana
13155,Irwin,84.08,0,9268,Georgia
19111,Lee,50.41,0,34541,Iowa
20141,Osborne,7.23,0,3603,Kansas
26047,Emmet,13.57,0,33039,Michigan
19071,Fremont,5.54,0,6968,Iowa
23015,Lincoln,11.43,0,34067,Maine
36099,Seneca,44.9,0,34612,New York
29115,Linn,27.2,0,12186,Missouri
13209,Montgomery,84.65,0,9036,Georgia
53027,Grays Harbor,83.92,0,71967,Washington
17133,Monroe,0.16,0,33936,Illinois
21085,Grayson,60.96,0,26178,Kentucky
20081,Haskell,41.15,0,4047,Kansas
22013,Bienville,94.01,0,13668,Louisiana
19095,Iowa,3.47,0,16207,Iowa
19023,Butler,2.36,0,14735,Iowa
53015,Cowlitz,78.85,0,105112,Washington
48297,Live Oak,69.17,0,12123,Texas
51193,Westmoreland,29.2,0,17638,Virginia
42123,Warren,21.34,0,40035,Pennsylvania
5099,Nevada,88.41,0,8440,Arkansas
8125,Yuma,56.37,0,10069,Colorado
39011,Auglaize,5.35,0,45784,Ohio
22015,Bossier,58.76,0,126131,Louisiana
19063,Emmet,39.46,0,9551,Iowa
29027,Callaway,32.32,0,44840,Missouri
42093,Montour,31.11,0,18294,Pennsylvania
12121,Suwannee,94.24,0,43924,Florida
26031,Cheboygan,28.6,0,25458,Michigan
21123,Larue,53.18,0,14156,Kentucky
12123,Taylor,89.84,0,22098,Florida
17003,Alexander,95.73,0,6532,Illinois
29099,Jefferson,18.63,0,223302,Missouri
29113,Lincoln,29.39,0,55563,Missouri
12125,Union,83.82,0,15239,Florida
19041,Clay,34.39,0,16313,Iowa
23005,Cumberland,13.63,0,290944,Maine
54097,Upshur,69.11,0,24605,West Virginia
5119,Pulaski,62.87,0,393463,Arkansas
19047,Crawford,85.51,0,17132,Iowa
39055,Geauga,9.01,0,93961,Ohio
38095,Towner,19.46,0,2246,North Dakota
42045,Delaware,41.31,0,563527,Pennsylvania
50003,Bennington,29.24,0,35920,Vermont
12019,Clay,38.03,0,207291,Florida
39061,Hamilton,53.69,0,812037,Ohio
19019,Buchanan,6.62,0,21125,Iowa
17043,DuPage,16.11,0,931743,Illinois
48493,Wilson,44.36,0,48198,Texas
12079,Madison,96.08,0,18474,Florida
18153,Sullivan,64.01,0,20792,Indiana
13027,Brooks,83.98,0,15622,Georgia
13271,Telfair,83.69,0,16115,Georgia
26115,Monroe,14.94,0,149699,Michigan
18181,White,24.39,0,24217,Indiana
18113,Noble,47.42,0,47451,Indiana
21139,Livingston,26.4,0,9263,Kentucky
13201,Miller,77.99,0,5836,Georgia
47103,Lincoln,67.77,0,33711,Tennessee
21211,Shelby,42.61,0,46786,Kentucky
31185,York,18.28,0,13799,Nebraska
42001,Adams,21.18,0,102023,Pennsylvania
47037,Davidson,53.63,0,684017,Tennessee
18021,Clay,33.38,0,26268,Indiana
39075,Holmes,43.6,0,43859,Ohio
19143,Osceola,26.34,0,6115,Iowa
18079,Jennings,38.47,0,27727,Indiana
17165,Saline,86.37,0,24231,Illinois
26077,Kalamazoo,40.7,0,261573,Michigan
18027,Daviess,68.82,0,32937,Indiana
26055,Grand Traverse,18.03,0,91746,Michigan
21219,Todd,80.92,0,12350,Kentucky
47183,Weakley,65.83,0,33626,Tennessee
42077,Lehigh,63.5,0,362613,Pennsylvania
31159,Seward,4.68,0,17127,Nebraska
36015,Chemung,48.5,0,85740,New York
42095,Northampton,28.76,0,301778,Pennsylvania
1103,Morgan,68.95,0,119122,Alabama
21027,Breckinridge,73.76,0,20080,Kentucky
28043,Grenada,87.71,0,21278,Mississippi
21213,Simpson,28.79,0,18063,Kentucky
50013,Grand Isle,0.25,0,6965,Vermont
39029,Columbiana,48.54,0,104003,Ohio
51135,Nottoway,90.96,0,15500,Virginia
51690,Martinsville,91.05,0,13101,Virginia
55103,Richland,30.73,0,17539,Wisconsin
1075,Lamar,62.64,0,13933,Alabama
47117,Marshall,60.99,0,32269,Tennessee
51011,Appomattox,36.37,0,15577,Virginia
42041,Cumberland,16.15,0,247433,Pennsylvania
42055,Franklin,33.73,0,153751,Pennsylvania
42079,Luzerne,60.89,0,317884,Pennsylvania
1113,Russell,91.15,0,58213,Alabama
39019,Carroll,15.38,0,27578,Ohio
17097,Lake,35.13,0,703619,Illinois
5039,Dallas,87.77,0,7432,Arkansas
8063,Kit Carson,51.53,0,7635,Colorado
36013,Chautauqua,72.48,0,129656,New York
39013,Belmont,35.96,0,68472,Ohio
29035,Carter,74.55,0,6197,Missouri
24017,Charles,17.23,0,157671,Maryland
19033,Cerro Gordo,24.97,0,42984,Iowa
19073,Greene,19.78,0,9003,Iowa
29031,Cape Girardeau,41.18,0,78324,Missouri
29133,Mississippi,90.76,0,13748,Missouri
5025,Cleveland,56.43,0,8226,Arkansas
18033,DeKalb,23.34,0,42704,Indiana
22073,Ouachita,85.22,0,156075,Louisiana
22091,St. Helena,90,0,10411,Louisiana
29197,Schuyler,38.31,0,4502,Missouri
21041,Carroll,89.04,0,10711,Kentucky
8075,Logan,62.8,0,21689,Colorado
20055,Finney,82.36,0,36957,Kansas
27091,Martin,19.33,0,19964,Minnesota
17117,Macoupin,19.87,0,45719,Illinois
39141,Ross,72.55,0,77051,Ohio
17195,Whiteside,32.83,0,56396,Illinois
48141,El Paso,95.35,0,837654,Texas
39167,Washington,34.97,0,60671,Ohio
21111,Jefferson,56.82,0,767154,Kentucky
17107,Logan,22.71,0,29207,Illinois
21075,Fulton,87.04,0,6210,Kentucky
54091,Taylor,49.49,0,16951,West Virginia
26111,Midland,16.18,0,83389,Michigan
28119,Quitman,95.45,0,7372,Mississippi
21093,Hardin,56.72,0,108095,Kentucky
17081,Jefferson,81.08,0,38169,Illinois
55069,Lincoln,10.13,0,27848,Wisconsin
36033,Franklin,70.73,0,50692,New York
51630,Fredericksburg,56.31,0,28469,Virginia
17101,Lawrence,77.83,0,16189,Illinois
18067,Howard,48.15,0,82387,Indiana
18125,Pike,17.45,0,12411,Indiana
21047,Christian,91.27,0,72263,Kentucky
26045,Eaton,31.31,0,109155,Michigan
19179,Wapello,74.39,0,35315,Iowa
26027,Cass,32.8,0,51460,Michigan
20179,Sheridan,6.85,0,2506,Kansas
28025,Clay,70.54,0,19808,Mississippi
18029,Dearborn,7.99,0,49501,Indiana
18071,Jackson,53.89,0,43938,Indiana
22125,West Feliciana,69.01,0,15377,Louisiana
5035,Crittenden,93.41,0,49013,Arkansas
51115,Mathews,2.07,0,8796,Virginia
48283,La Salle,81.91,0,7409,Texas
36067,Onondaga,52.07,0,464242,New York
19087,Henry,31.34,0,19926,Iowa
31083,Harlan,12.39,0,3438,Nebraska
55091,Pepin,10.19,0,7262,Wisconsin
